SignalName,ActivityFactor
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_trapPort_payload_laneAge[0:0],0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_completionPort_valid,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_completionPort_payload_trap,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_completionPort_payload_commit,0.00000000
TOP.VexiiRiscv.when_DecoderPlugin_l222,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_flushPort_valid,0.00000000
TOP.VexiiRiscv.DecoderPlugin_logic_laneLogic_0_flushPort_payload_self,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_read_valid,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_read_ready,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_read_data[31:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_write_valid,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_write_ready,0.00000000
TOP.VexiiRiscv.when_LsuCachelessPlugin_l261,0.00000000
TOP.VexiiRiscv.when_LsuCachelessPlugin_l274,0.00000000
TOP.VexiiRiscv.when_LsuCachelessPlugin_l315,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_0_valid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_1_valid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_buffers_1_payload_error,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_rspCounter_willClear,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onJoin_readerValid,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_laneLayerHits[0:0],0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_DispatchPlugin_DONT_FLUSH,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_DispatchPlugin_logic_hcs_0_onRs_0_ENABLES_0,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_DispatchPlugin_logic_hcs_0_onRs_1_ENABLES_0,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_reservationHazards[0:0],0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_flushHazards,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_reservationChecker_0_onLl_0_hit,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_flushChecker_0_oldersHazard,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_feeds_0_sent,0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_scheduler_eusFree_0[0:0],0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_scheduler_hartFree_0[0:0],0.00000000
TOP.VexiiRiscv.DispatchPlugin_logic_scheduler_arbiters_0_candHazard,0.00000000
TOP.VexiiRiscv.lane0_integer_WriteBackPlugin_logic_stages_1_write_valid,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_withRead,0.00000000
TOP.VexiiRiscv.when_CsrRamPlugin_l85,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_doWrite,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_fired,0.00000000
TOP.VexiiRiscv.when_CsrRamPlugin_l92,0.00000000
TOP.VexiiRiscv.when_CsrRamPlugin_l96,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_pmaBuilder_onTransfers_0_addressHit,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_pmaBuilder_onTransfers_0_argsHit,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_pmaBuilder_onTransfers_0_hit,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_read_valid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_read_ready,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_read_address[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_read_data[31:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_write_valid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_write_ready,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_write_address[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_write_data[31:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_interrupt_valid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_interrupt_code[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_interrupt_targetPrivilege[1:0],0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l201,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l207,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l207_1,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l207_2,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_interrupt_validBuffer,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_interrupt_pendingInterrupt,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l226,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_0_payload_exception,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_0_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_1_valid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_1_payload_exception,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_1_payload_code[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_1_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_valid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_payload_exception,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_payload_code[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_payload_exception,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_down_payload_arg[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_slices[0:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_xret_targetPrivilege[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_exception_exceptionTargetPrivilegeUncapped[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_exception_targetPrivilege[1:0],0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_5_upIsCancel,0.00000000
TOP.VexiiRiscv.execute_lane0_ctrls_5_downIsCancel,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_whitebox_trap,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_whitebox_interrupt,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_whitebox_code[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pcPort_payload_fault,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_sortedByPriority_0_laneValid,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_wantExit,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_wantKill,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_wfi,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_interrupt,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_trap_targetPrivilege[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_trapEnterDebug,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_triggerEbreak,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l556,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_readed[31:0],0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_self_flow_valid,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_self_flow_payload_fault,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_sortedByPriority_2_laneValid,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_self_fault,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_valids_2,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_aggregator_fault,0.00000000
TOP.VexiiRiscv.PcPlugin_logic_harts_0_output_payload_fault,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_wantExit,0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_wantKill,0.00000000
TOP.VexiiRiscv.REG_CSR_3857,0.00000000
TOP.VexiiRiscv.REG_CSR_3858,0.00000000
TOP.VexiiRiscv.REG_CSR_3859,0.00000000
TOP.VexiiRiscv.REG_CSR_769,0.00000000
TOP.VexiiRiscv.REG_CSR_834,0.00000000
TOP.VexiiRiscv.REG_CSR_PrivilegedPlugin_logic_readAnyWriteLegal_tvecFilter,0.00000000
TOP.VexiiRiscv.COMB_CSR_1953,0.00000000
TOP.VexiiRiscv.COMB_CSR_1954,0.00000000
TOP.VexiiRiscv.COMB_CSR_3857,0.00000000
TOP.VexiiRiscv.COMB_CSR_3858,0.00000000
TOP.VexiiRiscv.COMB_CSR_3859,0.00000000
TOP.VexiiRiscv.COMB_CSR_3860,0.00000000
TOP.VexiiRiscv.COMB_CSR_769,0.00000000
TOP.VexiiRiscv.COMB_CSR_834,0.00000000
TOP.VexiiRiscv.COMB_CSR_836,0.00000000
TOP.VexiiRiscv.COMB_CSR_772,0.00000000
TOP.VexiiRiscv.COMB_CSR_PrivilegedPlugin_logic_readAnyWriteLegal_tvecFilter,0.00000000
TOP.VexiiRiscv.COMB_CSR_PrivilegedPlugin_logic_readAnyWriteLegal_epcFilter,0.00000000
TOP.VexiiRiscv.COMB_CSR_CsrRamPlugin_csrMapper_selFilter,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l252,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l346_1,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l346_2,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l343,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l343_1,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l343_2,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_halted_ready,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_ready,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_translated_rValidN,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_isStall,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_isStall_regNext,0.00000000
TOP.VexiiRiscv.when_FetchCachelessPlugin_l144,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_join_haltIt,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_join_rsp_error,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_join_trapSent,0.00000000
TOP.VexiiRiscv.when_FetchCachelessPlugin_l177,0.00000000
TOP.VexiiRiscv.when_FetchCachelessPlugin_l183,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_haltRequest_FetchCachelessPlugin_l210,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_writeLogic_port_payload_data[31:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_hits[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_hit,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_hits_ohFirst_input[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_hits_ohFirst_masked[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_oh[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_sel[0:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_port_cmd_valid,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_port_cmd_payload[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_port_rsp[31:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_ohReg[1:0],0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_busy,0.00000000
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS2_bypassEnables_bools_1,0.00000000
TOP.VexiiRiscv.execute_lane0_bypasser_integer_RS1_bypassEnables_bools_1,0.00000000
TOP.VexiiRiscv.when_ExecuteLanePlugin_l307_2,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_rfWrites_ports_1_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_0_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_0_payload_trap,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_completions_ports_0_payload_commit,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_0_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_0_payload_self,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_1_payload_self,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_2_payload_self,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_3_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_3_payload_self,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_4_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_reschedules_flushes_4_payload_self,0.00000000
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeCommit_amo,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeConditional_fire,0.00000000
TOP.VexiiRiscv.PmpPlugin_logic_isMachine,0.00000000
TOP.VexiiRiscv.PmpPlugin_logic_checkInstruction,0.00000000
TOP.VexiiRiscv.PmpPlugin_logic_checkData,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_pmpPort_logic_portCheckData,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_pmpPort_logic_portCheckData,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_pmaBuilder_onTransfers_0_addressHit,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_pmaBuilder_onTransfers_0_argsHit,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_pmaBuilder_onTransfers_0_hit,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_wfi[0:0],0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_trap_ports_0_valid,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_trap_ports_0_interrupt,0.00000000
TOP.VexiiRiscv.WhiteboxerPlugin_logic_trap_ports_0_cause[3:0],0.00000000
TOP.VexiiRiscv.when_CtrlLink_l150_1,0.00000000
TOP.VexiiRiscv.when_TrapPlugin_l654,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_TRAP_EPC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_TRAP_TVAL,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_TRAP_TVEC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_TRAP_APPLY,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_XRET_EPC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onExit_XRET_APPLY,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_RESET,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_TRAP_EPC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_TRAP_TVAL,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_TRAP_TVEC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_TRAP_APPLY,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_XRET_EPC,0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_onEntry_XRET_APPLY,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l296,0.00000000
TOP.VexiiRiscv.when_CsrAccessPlugin_l325,0.00000000
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[0][31:0],0.00000000
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.streamArbiter_1.io_output_ready,0.00000000
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.streamArbiter_1.locked,0.00000000
TOP.VexiiRiscv.streamArbiter_1.maskLocked_0,0.00000000
TOP.PrivilegedPlugin_logic_rdtime[63:0],0.00000000
TOP.PrivilegedPlugin_logic_harts_0_int_m_software,0.00000000
TOP.PrivilegedPlugin_logic_harts_0_int_m_external,0.00000000
TOP.LsuCachelessPlugin_logic_bus_cmd_ready,0.00000000
TOP.LsuCachelessPlugin_logic_bus_cmd_payload_fromHart,0.00000000
