SignalName,ActivityFactor
TOP.VexiiRiscv.AlignerPlugin_logic_scanners_0_checker_0_last,0.00000624
TOP.VexiiRiscv.AlignerPlugin_logic_feeder_lanes_0_isRvc,0.00000624
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_toWriteBits[31:0],0.00000624
TOP.VexiiRiscv.CsrAccessPlugin_bus_read_data[31:0],0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_trapPort_payload_code[3:0],0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_onPma_port_rsp_fault,0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_ready_regNext,0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_regNext_id[0:0],0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_needFix,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_taken,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_isBranch,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_payload_wasWrong,0.00000624
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_0_sign_value,0.00000624
TOP.VexiiRiscv.lane0_IntFormatPlugin_logic_stages_2_segments_1_sign_sels_1,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_taken,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_isBranch,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_learn_payload_wasWrong,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_taken,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_isBranch,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_buffered_0_payload_wasWrong,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_taken,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_isBranch,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_payload_wasWrong,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_taken,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_isBranch,0.00000624
TOP.VexiiRiscv.LearnPlugin_logic_arbitrated_toFlow_payload_wasWrong,0.00000624
TOP.VexiiRiscv.early0_EnvPlugin_logic_exe_commit,0.00000624
TOP.VexiiRiscv.when_EnvPlugin_l123,0.00000624
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_valid,0.00000624
TOP.VexiiRiscv.CsrRamPlugin_setup_initPort_ready,0.00000624
TOP.VexiiRiscv.CsrRamPlugin_csrMapper_read_data[31:0],0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onWb_rspSplits_0[7:0],0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onWb_rspSplits_1[7:0],0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onWb_rspSplits_2[7:0],0.00000624
TOP.VexiiRiscv.LsuCachelessPlugin_logic_onWb_rspSplits_3[7:0],0.00000624
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_RS1_ENABLE,0.00000624
TOP.VexiiRiscv.DispatchPlugin_logic_candidates_0_ctx_hm_RD_ENABLE,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_initHold,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_crsPorts_read_data[31:0],0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_payload_exception,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_pending_arbiter_ports_2_payload_code[3:0],0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_wantStart,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_valid,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_code[3:0],0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_buffer_i_targetPrivilege[1:0],0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_resetToRunConditions_0,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_triggerEbreakReg,0.00000624
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_readed[31:0],0.00000624
TOP.VexiiRiscv.REG_CSR_1952,0.00000624
TOP.VexiiRiscv.REG_CSR_1953,0.00000624
TOP.VexiiRiscv.REG_CSR_1954,0.00000624
TOP.VexiiRiscv.REG_CSR_3860,0.00000624
TOP.VexiiRiscv.REG_CSR_768,0.00000624
TOP.VexiiRiscv.REG_CSR_836,0.00000624
TOP.VexiiRiscv.REG_CSR_772,0.00000624
TOP.VexiiRiscv.REG_CSR_PrivilegedPlugin_logic_readAnyWriteLegal_epcFilter,0.00000624
TOP.VexiiRiscv.REG_CSR_CsrRamPlugin_csrMapper_selFilter,0.00000624
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_interface_doImm,0.00000624
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_readLogic_csrValue[31:0],0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_fork_persistent_ready,0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_cmd_ready_regNext,0.00000624
TOP.VexiiRiscv.when_FetchCachelessPlugin_l144,0.00000624
TOP.VexiiRiscv.when_FetchCachelessPlugin_l177,0.00000624
TOP.VexiiRiscv.CsrRamPlugin_logic_readLogic_port_rsp[31:0],0.00000624
TOP.VexiiRiscv.CsrRamPlugin_logic_flush_done,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_taken,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_isBranch,0.00000624
TOP.VexiiRiscv.early0_BranchPlugin_logic_jumpLogic_learn_asFlow_payload_wasWrong,0.00000624
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_taken,0.00000624
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_isBranch,0.00000624
TOP.VexiiRiscv.WhiteboxerPlugin_logic_prediction_learns_0_payload_wasWrong,0.00000624
TOP.VexiiRiscv.WhiteboxerPlugin_logic_storeConditional_miss,0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_pmpPort_logic_torCmpAddress[19:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_initalizer_done,0.00000624
TOP.VexiiRiscv.when_RegFilePlugin_l130,0.00000624
TOP.VexiiRiscv.when_TrapPlugin_l362,0.00000624
TOP.VexiiRiscv.execute_ctrl2_up_early0_EnvPlugin_OP_lane0_string[79:0],0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_EnvPlugin_OP_lane0_string[79:0],0.00000624
TOP.VexiiRiscv.execute_ctrl1_down_early0_IntAluPlugin_ALU_BITWISE_CTRL_lane0_string[39:0],0.00000624
TOP.VexiiRiscv.execute_ctrl2_down_early0_EnvPlugin_OP_lane0_string[79:0],0.00000624
TOP.VexiiRiscv.FetchCachelessPlugin_logic_buffer_words[1][32:0],0.00000624
TOP.VexiiRiscv.CsrRamPlugin_logic_mem[3][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.io_writes_0_valid,0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.reset,0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.conv_writes_0_valid,0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_writes_0_port_valid,0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[0][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[1][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[2][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[3][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[4][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[5][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[6][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[7][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[8][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[9][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[10][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[11][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[12][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[13][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[14][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[15][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[16][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[17][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[18][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[19][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[20][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[21][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[22][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[23][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[25][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[26][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[27][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[28][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[29][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[30][31:0],0.00000624
TOP.VexiiRiscv.integer_RegFilePlugin_logic_regfile_fpga.asMem_ram[31][31:0],0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_taken,0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_isBranch,0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_inputs_0_payload_wasWrong,0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_taken,0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_isBranch,0.00000624
TOP.VexiiRiscv.streamArbiter_1.io_output_payload_wasWrong,0.00000624
TOP.VexiiRiscv.streamArbiter_1.reset,0.00000624
TOP.PrivilegedPlugin_logic_harts_0_int_m_timer,0.00000624
TOP.FetchCachelessPlugin_logic_bus_cmd_ready,0.00000624
TOP.reset,0.00000624
TOP.VexiiRiscv.PrivilegedPlugin_logic_rdtime[63:0],0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_software,0.00000000
TOP.VexiiRiscv.PrivilegedPlugin_logic_harts_0_int_m_external,0.00000000
TOP.VexiiRiscv.FetchCachelessPlugin_logic_bus_rsp_payload_error,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_valid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_ready,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_id[0:0],0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_cmd_payload_fromHart,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_rsp_valid,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_rsp_payload_id[0:0],0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_rsp_payload_error,0.00000000
TOP.VexiiRiscv.LsuCachelessPlugin_logic_bus_rsp_payload_data[31:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_ECALL[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_EBREAK[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_PRIV_RET[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_FENCE_I[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_SFENCE_VMA[2:0],0.00000000
TOP.VexiiRiscv.EnvPluginOp_WFI[2:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_B[1:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_JAL[1:0],0.00000000
TOP.VexiiRiscv.BranchPlugin_BranchCtrlEnum_JALR[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_XOR_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_OR_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_AND_1[1:0],0.00000000
TOP.VexiiRiscv.IntAluPlugin_AluBitwiseCtrlEnum_ZERO[1:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_RESET[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_RUNNING[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_PROCESS_1[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_EPC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_TVAL[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_TVEC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_TRAP_APPLY[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_XRET_EPC[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_XRET_APPLY[3:0],0.00000000
TOP.VexiiRiscv.TrapPlugin_logic_harts_0_trap_fsm_JUMP[3:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_IDLE[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_READ[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_WRITE[1:0],0.00000000
TOP.VexiiRiscv.CsrAccessPlugin_logic_fsm_COMPLETION[1:0],0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_inputs_0_ready,0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_output_valid,0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_isPush,0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_isPop,0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_output_payload_badPredictedTarget,0.00000000
TOP.VexiiRiscv.streamArbiter_1_io_chosenOH[0:0],0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_isReady,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_LsuCachelessPlugin_FENCE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_isReady,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_down_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_down_isReady,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_isReady,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl0_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl1_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl4_up_ready,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl4_down_ready,0.00000000
TOP.VexiiRiscv.decode_ctrls_0_down_ready,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl5_up_ready,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl5_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_pmpPort_logic_NEED_HIT_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_FetchCachelessPlugin_logic_pmpPort_logic_NEED_HIT,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_BYPASS_TRANSLATION_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_EXECUTE_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_BYPASS_TRANSLATION,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_WRITE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_READ,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_RD_ENABLE_lane0_bypass,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_RD_ENABLE_lane0_bypass,0.00000000
TOP.VexiiRiscv.execute_ctrl0_down_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_RD_ENABLE_lane0_bypass,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_FLOAT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_AguPlugin_ATOMIC_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_4_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_3_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_early0_IntAluPlugin_ALU_SLTX_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_lane0_logic_completions_onCtrl_1_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_COMPLETION_AT_3_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_LsuCachelessPlugin_FENCE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_CsrAccessPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_early0_BarrelShifterPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_ALLOW_EXECUTE,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_MMU_PAGE_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_FetchCachelessPlugin_logic_pmpPort_ACCESS_FAULT,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_REFILL,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_down_MMU_HAZARD,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_0_up_Fetch_PC_FAULT,0.00000000
TOP.VexiiRiscv.execute_ctrl5_down_isReady,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_ready,0.00000000
TOP.VexiiRiscv.fetch_logic_ctrls_1_down_isReady,0.00000000
TOP.VexiiRiscv.execute_ctrl0_down_isReady,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DecoderPlugin_logic_NEED_RM_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DecoderPlugin_logic_NEED_FPU_0,0.00000000
TOP.VexiiRiscv.execute_ctrl4_down_isReady,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_isReady,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_logic_hcs_0_onRs_1_ENABLES_0_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_logic_hcs_0_onRs_0_ENABLES_0_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_RS2_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_DONT_FLUSH_FROM_LANES_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_DONT_FLUSH_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_MAY_FLUSH_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl0_up_DispatchPlugin_FENCE_OLDER_lane0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_hcs_0_onRs_1_ENABLES_0_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_hcs_0_onRs_0_ENABLES_0_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_DONT_FLUSH_FROM_LANES_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_DONT_FLUSH_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_MAY_FLUSH_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_FENCE_OLDER_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_DispatchPlugin_logic_LANES_LAYER_HIT_0_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_BYPASSED_AT_2_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_up_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_down_BYPASSED_AT_1_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl1_up_RD_ENABLE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_LsuCachelessPlugin_WITH_ACCESS_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_up_LsuCachelessPlugin_WITH_RSP_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_LsuCachelessPlugin_logic_onJoin_READ_DATA_lane0[31:0],0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_LsuCachelessPlugin_logic_onJoin_SC_MISS_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl3_down_LsuCachelessPlugin_WITH_RSP_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_WITH_RSP_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_HAZARD_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_REFILL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_READ_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ALLOW_WRITE_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_PAGE_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_LsuCachelessPlugin_logic_pmpPort_ACCESS_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_MMU_ACCESS_FAULT_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl4_down_COMPLETED_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl4_COMPLETED_lane0_bypass,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_isReady,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_Decode_DECOMPRESSION_FAULT_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_Decode_LEGAL_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_down_RS2_ENABLE_0,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_isCanceling,0.00000000
TOP.VexiiRiscv.decode_ctrls_1_up_ready,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_early0_EnvPlugin_SEL_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_isReady,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_alu_MSB_FAILED_lane0,0.00000000
TOP.VexiiRiscv.execute_ctrl2_down_early0_BranchPlugin_logic_alu_EQ_lane0,0.00000000
